alt_id,hid,pid,inc,sex,age,job,ptype_code,household_id,parcel_id,dparcel_id,distance
72,21599,1,8786,1,4,2,6,21599.0,5.0,426,6.11870200287075
108,11523,1,10150,1,1,4,6,11523.0,360.0,218,7.463575136918108
74,16094,1,14428,1,3,4,6,16094.0,296.0,429,7.651750298098959
17,98268,1,12269,2,4,2,6,98268.0,379.0,543,6.290855305776511
48,24697,1,8537,1,4,2,6,24697.0,347.0,244,4.075524871557769
25,18587,1,19159,1,3,4,6,18587.0,198.0,345,4.742471696692911
85,76053,1,13747,1,2,2,6,76053.0,30.0,218,2.895854434734065
17,11946,1,9316,1,3,4,6,11946.0,257.0,543,6.290855305776511
17,18992,1,14222,1,2,4,6,18992.0,196.0,543,6.290855305776511
37,23763,1,1650,1,4,2,6,23763.0,19.0,327,5.604653655761101
78,23942,1,9421,1,4,2,6,23942.0,290.0,244,7.027820426073218
107,14366,1,12394,1,3,4,6,14366.0,278.0,244,4.582655565795766
72,25026,1,7146,1,4,2,6,25026.0,2.0,426,6.11870200287075
85,12980,1,12467,1,3,4,6,12980.0,530.0,218,2.895854434734065
60,13276,1,12458,1,2,4,6,13276.0,12.0,274,1.0603034250993086
67,14735,1,8647,1,3,4,6,14735.0,196.0,426,5.5484147417611664
9,24515,1,9632,1,4,2,6,24515.0,352.0,9,3.7382919502735126
8,22100,1,7319,1,4,2,6,22100.0,206.0,275,7.293173304189067
39,74699,1,12438,1,2,2,6,74699.0,275.0,202,4.152815057614677
26,77211,1,16910,1,2,2,6,77211.0,9.0,345,7.046061964419048
109,10503,1,18691,1,1,2,6,10503.0,190.0,365,3.9054315893640137
26,75216,1,14005,1,3,2,6,75216.0,291.0,345,7.046061964419048
96,75801,1,12770,1,2,2,6,75801.0,13.0,309,7.038270089733806
70,97804,1,4805,2,4,2,6,97804.0,335.0,426,5.064801593486904
94,11263,1,13906,1,1,4,6,11263.0,19.0,309,7.151784689861076
70,96699,1,8615,2,4,2,6,96699.0,337.0,426,5.064801593486904
88,20465,1,6399,1,4,2,6,20465.0,379.0,218,7.410044831884757
69,20740,1,6919,1,4,2,6,20740.0,205.0,426,7.02109117048146
16,75382,1,15815,1,3,2,6,75382.0,62.0,281,6.258216226535074
7,19371,1,11730,1,2,4,6,19371.0,349.0,234,5.728247551357701
43,14908,1,11338,1,2,4,6,14908.0,296.0,12,4.26829215410315
48,14304,1,14268,1,3,4,6,14304.0,296.0,244,4.075524871557769
75,76544,1,12586,1,3,2,6,76544.0,9.0,429,6.708273313071303
69,97661,1,5562,2,4,2,6,97661.0,14.0,426,7.02109117048146
96,75192,1,13912,1,1,2,6,75192.0,3.0,309,7.038270089733806
71,13042,1,17729,1,2,4,6,13042.0,196.0,426,3.6163373681955022
37,99226,1,6367,2,4,2,6,99226.0,344.0,327,5.604653655761101
74,96763,1,17491,2,4,2,6,96763.0,201.0,429,7.651750298098959
31,74418,1,14643,1,3,2,6,74418.0,190.0,278,6.1709274866762085
26,18403,1,10946,1,2,4,6,18403.0,253.0,345,7.046061964419048
47,98313,1,9078,2,4,2,6,98313.0,292.0,113,7.566684002828885
68,98413,1,13167,2,4,2,6,98413.0,337.0,426,7.291602602570436
71,21812,1,4097,1,4,2,6,21812.0,305.0,426,3.6163373681955022
44,16287,1,13795,1,3,4,6,16287.0,374.0,12,7.530552417873839
38,11947,1,11377,1,3,4,6,11947.0,365.0,194,3.8149206613355893
26,15243,1,13024,1,2,4,6,15243.0,257.0,345,7.046061964419048
82,18065,1,14900,1,1,4,6,18065.0,346.0,218,5.238502353661533
32,23122,1,2186,1,4,2,6,23122.0,543.0,286,4.0770474772952605
39,11150,1,10107,1,1,4,6,11150.0,18.0,202,4.152815057614677
57,15451,1,10097,1,3,4,6,15451.0,348.0,221,5.866889553714632
88,76753,1,13987,1,3,2,6,76753.0,290.0,218,7.410044831884757
19,97639,1,8166,2,4,2,6,97639.0,327.0,378,5.397208439375051
22,17768,1,7782,1,3,4,6,17768.0,190.0,349,3.8149206613355893
37,20911,1,10681,1,4,2,6,20911.0,356.0,327,5.604653655761101
2,17930,1,14976,1,1,4,6,17930.0,17.0,236,4.918950508876392
7,13183,1,14180,1,2,4,6,13183.0,346.0,234,5.728247551357701
94,97202,1,9344,2,4,2,6,97202.0,346.0,309,7.151784689861076
60,20050,1,7182,1,4,2,6,20050.0,7.0,274,1.0603034250993086
42,15473,1,10470,1,3,4,6,15473.0,292.0,13,3.7368012301433144
46,21195,1,7693,1,4,2,6,21195.0,327.0,3,5.16058011541745
37,16226,1,18067,1,2,4,6,16226.0,16.0,327,5.604653655761101
70,75748,1,17038,1,2,2,6,75748.0,100.0,426,5.064801593486904
50,25307,1,-1805,1,4,2,6,25307.0,13.0,219,3.9816853830049848
43,24192,1,9136,1,4,2,6,24192.0,352.0,12,4.26829215410315
39,19886,1,8606,1,4,2,6,19886.0,352.0,202,4.152815057614677
102,96115,1,7174,2,4,2,6,96115.0,340.0,346,4.870425073206561
37,98865,1,3843,2,4,2,6,98865.0,58.0,327,5.604653655761101
43,96767,1,7308,2,4,2,6,96767.0,22.0,12,4.26829215410315
53,14957,1,13267,1,3,4,6,14957.0,344.0,221,6.954510536533835
92,20619,1,14487,1,4,2,6,20619.0,4.0,218,4.770650208070064
60,24710,1,7958,1,4,2,6,24710.0,12.0,274,1.0603034250993086
24,10418,1,13423,1,3,2,6,10418.0,13.0,344,4.757987305511405
43,23247,1,6968,1,4,2,6,23247.0,375.0,12,4.26829215410315
77,77021,1,20512,1,1,2,6,77021.0,337.0,13,3.8149206613355893
65,76322,1,10369,1,1,2,6,76322.0,334.0,25,6.9215953885533334
74,14330,1,5729,1,3,4,6,14330.0,331.0,429,7.651750298098959
75,21351,1,8100,1,4,2,6,21351.0,13.0,429,6.708273313071303
48,18679,1,15375,1,3,4,6,18679.0,100.0,244,4.075524871557769
47,16959,1,10194,1,1,4,6,16959.0,543.0,113,7.566684002828885
71,75365,1,18866,1,3,2,6,75365.0,196.0,426,3.6163373681955022
2,98927,1,6575,2,4,2,6,98927.0,12.0,236,4.918950508876392
84,97190,1,11376,2,4,2,6,97190.0,30.0,218,5.3631667620559895
68,16621,1,14058,1,3,4,6,16621.0,2.0,426,7.291602602570436
74,11406,1,13409,1,2,4,6,11406.0,287.0,429,7.651750298098959
14,17585,1,13399,1,3,4,6,17585.0,275.0,13,4.0998928274157125
47,13115,1,9123,1,3,4,6,13115.0,297.0,113,7.566684002828885
14,76075,1,9858,1,3,2,6,76075.0,350.0,13,4.0998928274157125
25,15949,1,17321,1,2,4,6,15949.0,198.0,345,4.742471696692911
10,20534,1,7723,1,4,2,6,20534.0,292.0,6,7.310853166422422
97,20630,1,8363,1,4,2,6,20630.0,3.0,309,7.466223525138987
23,16632,1,12946,1,2,4,6,16632.0,196.0,20,6.639786902616769
109,76311,1,13327,1,1,2,6,76311.0,113.0,365,3.9054315893640137
90,15177,1,14396,1,2,4,6,15177.0,352.0,218,7.411593415974937
73,24089,1,9829,1,4,2,6,24089.0,304.0,426,6.280002970909728
74,11988,1,13618,1,2,4,6,11988.0,265.0,429,7.651750298098959
72,74382,1,17384,1,2,2,6,74382.0,278.0,426,6.11870200287075
22,19019,1,11723,1,1,4,6,19019.0,204.0,349,3.8149206613355893
70,20655,1,10375,1,4,2,6,20655.0,23.0,426,5.064801593486904
1,14394,1,13553,1,1,4,6,14394.0,350.0,130,4.62047501828937
24,77203,1,10362,1,3,2,6,77203.0,265.0,344,4.757987305511405
76,25339,1,10984,1,4,2,6,25339.0,279.0,44,9.1454800743766
8,99158,1,7540,2,4,2,6,99158.0,18.0,275,7.293173304189067
55,20057,1,6131,1,4,2,6,20057.0,352.0,221,5.661588851783089
1,98954,1,16115,2,4,2,6,98954.0,281.0,130,4.62047501828937
39,22981,1,243,1,4,2,6,22981.0,196.0,202,4.152815057614677
39,22915,1,9535,1,4,2,6,22915.0,352.0,202,4.152815057614677
72,22519,1,9001,1,4,2,6,22519.0,304.0,426,6.11870200287075
9,96479,1,8140,2,4,2,6,96479.0,331.0,9,3.7382919502735126
13,17754,1,13549,1,2,4,6,17754.0,22.0,6,3.130226591788964
37,98203,1,9231,2,4,2,6,98203.0,356.0,327,5.604653655761101
68,15299,1,8416,1,3,4,6,15299.0,204.0,426,7.291602602570436
8,15306,1,10882,1,2,4,6,15306.0,209.0,275,7.293173304189067
16,18319,1,9299,1,1,4,6,18319.0,22.0,281,6.258216226535074
67,75086,1,15723,1,2,2,6,75086.0,204.0,426,5.5484147417611664
56,14375,1,14278,1,3,4,6,14375.0,19.0,221,6.97670452304607
81,14645,1,13978,1,2,4,6,14645.0,354.0,218,4.878501466988923
47,19434,1,11590,1,3,4,6,19434.0,190.0,113,7.566684002828885
6,13338,1,15486,1,3,4,6,13338.0,346.0,284,5.5484147417611664
109,13422,1,11694,1,3,4,6,13422.0,265.0,365,3.9054315893640137
78,12328,1,12168,1,2,4,6,12328.0,266.0,244,7.027820426073218
44,12658,1,10892,1,2,4,6,12658.0,340.0,12,7.530552417873839
15,16157,1,8550,1,2,4,6,16157.0,293.0,13,5.4903811826923965
107,25007,1,13941,1,4,2,6,25007.0,379.0,244,4.582655565795766
101,18470,1,11759,1,3,4,6,18470.0,278.0,48,4.711231622772002
22,15401,1,21296,1,2,4,6,15401.0,9.0,349,3.8149206613355893
24,17731,1,14408,1,1,4,6,17731.0,193.0,344,4.757987305511405
76,23338,1,7291,1,4,2,6,23338.0,11.0,44,9.1454800743766
92,16916,1,12988,1,2,4,6,16916.0,345.0,218,4.770650208070064
36,17173,1,5694,1,1,4,6,17173.0,360.0,204,8.512130837790325
25,22625,1,6185,1,4,2,6,22625.0,331.0,345,4.742471696692911
40,20055,1,6870,1,4,2,6,20055.0,198.0,1,4.328956509331141
71,23446,1,9997,1,4,2,6,23446.0,198.0,426,3.6163373681955022
67,77584,1,15365,1,2,2,6,77584.0,236.0,426,5.5484147417611664
63,76248,1,15370,1,3,2,6,76248.0,17.0,308,4.221921895500725
88,98506,1,9312,2,4,2,6,98506.0,381.0,218,7.410044831884757
72,16066,1,12393,1,2,4,6,16066.0,297.0,426,6.11870200287075
47,17968,1,14011,1,2,4,6,17968.0,371.0,113,7.566684002828885
71,96429,1,8947,2,4,2,6,96429.0,296.0,426,3.6163373681955022
28,19748,1,11063,1,1,4,6,19748.0,9.0,349,6.379216513349416
85,13911,1,11728,1,1,4,6,13911.0,352.0,218,2.895854434734065
21,23612,1,10254,1,4,2,6,23612.0,201.0,412,7.400353243493386
47,18482,1,14581,1,3,4,6,18482.0,349.0,113,7.566684002828885
48,75558,1,20563,1,1,2,6,75558.0,276.0,244,4.075524871557769
77,98274,1,8907,2,4,2,6,98274.0,196.0,13,3.8149206613355893
77,17552,1,19278,1,1,4,6,17552.0,346.0,13,3.8149206613355893
54,77325,1,10601,1,1,2,6,77325.0,381.0,221,8.48099739525865
47,18347,1,12261,1,1,4,6,18347.0,352.0,113,7.566684002828885
71,13035,1,12298,1,2,4,6,13035.0,339.0,426,3.6163373681955022
28,23453,1,5292,1,4,2,6,23453.0,334.0,349,6.379216513349416
25,24513,1,5837,1,4,2,6,24513.0,3.0,345,4.742471696692911
41,13126,1,14136,1,2,4,6,13126.0,327.0,14,6.304682337013816
11,13869,1,13125,1,3,4,6,13869.0,278.0,6,5.4903811826923965
38,21871,1,6371,1,4,2,6,21871.0,352.0,194,3.8149206613355893
70,20132,1,8642,1,4,2,6,20132.0,26.0,426,5.064801593486904
68,11645,1,17746,1,2,4,6,11645.0,6.0,426,7.291602602570436
105,13147,1,14909,1,2,4,6,13147.0,287.0,2,3.7281832101657497
37,21284,1,12727,1,4,2,6,21284.0,277.0,327,5.604653655761101
22,16343,1,13864,1,1,4,6,16343.0,245.0,349,3.8149206613355893
59,24067,1,8102,1,4,2,6,24067.0,352.0,50,4.667154336590391
19,17209,1,11958,1,3,4,6,17209.0,11.0,378,5.397208439375051
44,13879,1,10854,1,3,4,6,13879.0,365.0,12,7.530552417873839
72,12362,1,15077,1,2,4,6,12362.0,339.0,426,6.11870200287075
57,16275,1,17061,1,2,4,6,16275.0,11.0,221,5.866889553714632
75,23059,1,8743,1,4,2,6,23059.0,198.0,429,6.708273313071303
70,13589,1,10254,1,3,4,6,13589.0,4.0,426,5.064801593486904
95,16951,1,20898,1,1,4,6,16951.0,16.0,309,5.492051553235139
41,97346,1,10450,2,4,2,6,97346.0,265.0,14,6.304682337013816
44,11560,1,15952,1,1,4,6,11560.0,276.0,12,7.530552417873839
44,17685,1,13522,1,3,4,6,17685.0,287.0,12,7.530552417873839
37,24109,1,2386,1,4,2,6,24109.0,22.0,327,5.604653655761101
6,96649,1,10910,2,4,2,6,96649.0,19.0,284,5.5484147417611664
75,11852,1,15614,1,2,4,6,11852.0,291.0,429,6.708273313071303
3,16241,1,1930,1,3,4,6,16241.0,16.0,191,4.712130964809105
78,24249,1,11597,1,4,2,6,24249.0,349.0,244,7.027820426073218
44,18472,1,9264,1,3,4,6,18472.0,304.0,12,7.530552417873839
65,14065,1,12031,1,1,4,6,14065.0,346.0,25,6.9215953885533334
43,98056,1,6580,2,4,2,6,98056.0,294.0,12,4.26829215410315
26,13116,1,8520,1,1,4,6,13116.0,265.0,345,7.046061964419048
58,23527,1,7637,1,4,2,6,23527.0,530.0,221,6.871144771188044
75,96098,1,8018,2,4,2,6,96098.0,203.0,429,6.708273313071303
24,16501,1,10189,1,1,4,6,16501.0,279.0,344,4.757987305511405
1,77259,1,13410,1,2,2,6,77259.0,345.0,130,4.62047501828937
17,20874,1,2462,1,4,2,6,20874.0,291.0,543,6.290855305776511
109,76282,1,14583,1,2,2,6,76282.0,564.0,365,3.9054315893640137
75,23838,1,7786,1,4,2,6,23838.0,342.0,429,6.708273313071303
78,11171,1,12315,1,3,4,6,11171.0,21.0,244,7.027820426073218
71,17945,1,15336,1,3,4,6,17945.0,21.0,426,3.6163373681955022
74,14852,1,11030,1,1,4,6,14852.0,261.0,429,7.651750298098959
46,17695,1,14444,1,1,4,6,17695.0,292.0,3,5.16058011541745
70,17900,1,13689,1,3,4,6,17900.0,294.0,426,5.064801593486904
67,21275,1,4028,1,4,2,6,21275.0,290.0,426,5.5484147417611664
37,17062,1,12985,1,3,4,6,17062.0,352.0,327,5.604653655761101
71,17613,1,9798,1,1,4,6,17613.0,236.0,426,3.6163373681955022
24,18102,1,16051,1,3,4,6,18102.0,305.0,344,4.757987305511405
78,12460,1,13730,1,1,4,6,12460.0,350.0,244,7.027820426073218
51,25068,1,6788,1,4,2,6,25068.0,275.0,219,3.02064308370492
68,74923,1,15422,1,3,2,6,74923.0,253.0,426,7.291602602570436
37,17371,1,19079,1,2,4,6,17371.0,346.0,327,5.604653655761101
89,20954,1,13169,1,4,2,6,20954.0,64.0,218,5.180592083322197
102,19399,1,16628,1,3,4,6,19399.0,64.0,346,4.870425073206561
67,77045,1,18988,1,3,2,6,77045.0,209.0,426,5.5484147417611664
73,14734,1,16921,1,1,4,6,14734.0,2.0,426,6.280002970909728
31,20748,1,8258,1,4,2,6,20748.0,12.0,278,6.1709274866762085
102,22465,1,10522,1,4,2,6,22465.0,331.0,346,4.870425073206561
75,98462,1,5899,2,4,2,6,98462.0,329.0,429,6.708273313071303
15,23735,1,10159,1,4,2,6,23735.0,290.0,13,5.4903811826923965
30,15457,1,10187,1,1,4,6,15457.0,344.0,275,10.04853525692243
78,21359,1,11227,1,4,2,6,21359.0,301.0,244,7.027820426073218
75,20114,1,9082,1,4,2,6,20114.0,17.0,429,6.708273313071303
74,17952,1,13560,1,3,4,6,17952.0,190.0,429,7.651750298098959
22,16120,1,10977,1,2,4,6,16120.0,196.0,349,3.8149206613355893
37,11604,1,11617,1,1,4,6,11604.0,346.0,327,5.604653655761101
86,17111,1,14973,1,1,4,6,17111.0,24.0,218,8.635132099409287
67,75846,1,17587,1,3,2,6,75846.0,257.0,426,5.5484147417611664
88,18730,1,17675,1,3,4,6,18730.0,16.0,218,7.410044831884757
0,15508,1,14401,1,3,4,6,15508.0,352.0,130,6.242501232113177
5,17444,1,10697,1,3,4,6,17444.0,347.0,191,5.249313650227556
81,96614,1,10197,2,4,2,6,96614.0,352.0,218,4.878501466988923
38,17595,1,14882,1,1,4,6,17595.0,360.0,194,3.8149206613355893
0,23163,1,7523,1,4,2,6,23163.0,278.0,130,6.242501232113177
24,24804,1,8199,1,4,2,6,24804.0,331.0,344,4.757987305511405
35,12359,1,7703,1,3,4,6,12359.0,24.0,293,7.952082621412763
86,16802,1,14958,1,1,4,6,16802.0,7.0,218,8.635132099409287
44,12622,1,17180,1,3,4,6,12622.0,276.0,12,7.530552417873839
17,15711,1,12199,1,2,4,6,15711.0,197.0,543,6.290855305776511
53,17158,1,14852,1,3,4,6,17158.0,18.0,221,6.954510536533835
60,75888,1,18484,1,3,2,6,75888.0,13.0,274,1.0603034250993086
109,19697,1,12935,1,3,4,6,19697.0,205.0,365,3.9054315893640137
68,10904,1,9851,1,2,2,6,10904.0,16.0,426,7.291602602570436
60,76632,1,12320,1,2,2,6,76632.0,22.0,274,1.0603034250993086
46,23616,1,6876,1,4,2,6,23616.0,205.0,3,5.16058011541745
71,12986,1,13824,1,2,4,6,12986.0,5.0,426,3.6163373681955022
70,74712,1,15897,1,3,2,6,74712.0,202.0,426,5.064801593486904
97,16075,1,15135,1,1,4,6,16075.0,3.0,309,7.466223525138987
30,18039,1,16602,1,2,4,6,18039.0,13.0,275,10.04853525692243
76,25195,1,6634,1,4,2,6,25195.0,355.0,44,9.1454800743766
83,16909,1,12686,1,3,4,6,16909.0,17.0,218,7.3154961467033415
71,76672,1,15313,1,2,2,6,76672.0,9.0,426,3.6163373681955022
22,98223,1,9945,2,4,2,6,98223.0,195.0,349,3.8149206613355893
1,77145,1,19897,1,1,2,6,77145.0,278.0,130,4.62047501828937
42,96828,1,6510,2,4,2,6,96828.0,275.0,13,3.7368012301433144
95,14985,1,11639,1,3,4,6,14985.0,337.0,309,5.492051553235139
43,98705,1,9724,2,4,2,6,98705.0,304.0,12,4.26829215410315
68,14939,1,13687,1,2,4,6,14939.0,296.0,426,7.291602602570436
1,16267,1,11600,1,1,4,6,16267.0,275.0,130,4.62047501828937
90,25177,1,7177,1,4,2,6,25177.0,530.0,218,7.411593415974937
75,99229,1,11211,2,4,2,6,99229.0,290.0,429,6.708273313071303
52,75109,1,12299,1,3,2,6,75109.0,25.0,219,7.90815264466749
66,96295,1,10574,2,4,2,6,96295.0,9.0,51,5.33254511999321
1,96931,1,11292,2,4,2,6,96931.0,377.0,130,4.62047501828937
57,15639,1,5831,1,2,4,6,15639.0,380.0,221,5.866889553714632
71,13746,1,10981,1,3,4,6,13746.0,198.0,426,3.6163373681955022
74,21310,1,13175,1,4,2,6,21310.0,198.0,429,7.651750298098959
37,75677,1,16784,1,3,2,6,75677.0,360.0,327,5.604653655761101
68,17389,1,14756,1,2,4,6,17389.0,190.0,426,7.291602602570436
48,20780,1,9289,1,4,2,6,20780.0,374.0,244,4.075524871557769
47,74826,1,13456,1,2,2,6,74826.0,30.0,113,7.566684002828885
8,98477,1,7517,2,4,2,6,98477.0,17.0,275,7.293173304189067
73,75281,1,15422,1,2,2,6,75281.0,13.0,426,6.280002970909728
67,77083,1,15402,1,2,2,6,77083.0,296.0,426,5.5484147417611664
90,15760,1,11960,1,1,4,6,15760.0,5.0,218,7.411593415974937
8,96731,1,15406,2,4,2,6,96731.0,13.0,275,7.293173304189067
81,22184,1,8822,1,4,2,6,22184.0,530.0,218,4.878501466988923
75,20672,1,8065,1,4,2,6,20672.0,301.0,429,6.708273313071303
48,24624,1,10078,1,4,2,6,24624.0,436.0,244,4.075524871557769
45,22827,1,6648,1,4,2,6,22827.0,357.0,106,4.2421640056049075
30,10724,1,14081,1,3,2,6,10724.0,360.0,275,10.04853525692243
40,22329,1,11734,1,4,2,6,22329.0,275.0,1,4.328956509331141
87,74680,1,20048,1,2,2,6,74680.0,543.0,218,7.9388249740792585
39,17801,1,14484,1,2,4,6,17801.0,543.0,202,4.152815057614677
75,17925,1,14671,1,2,4,6,17925.0,341.0,429,6.708273313071303
70,76767,1,14402,1,2,2,6,76767.0,191.0,426,5.064801593486904
73,97906,1,3650,2,4,2,6,97906.0,24.0,426,6.280002970909728
78,19319,1,15074,1,1,4,6,19319.0,360.0,244,7.027820426073218
17,14588,1,17230,1,1,4,6,14588.0,341.0,543,6.290855305776511
41,19418,1,13514,1,2,4,6,19418.0,290.0,14,6.304682337013816
17,98615,1,12108,2,4,2,6,98615.0,202.0,543,6.290855305776511
43,77490,1,17812,1,1,2,6,77490.0,278.0,12,4.26829215410315
102,23383,1,9302,1,4,2,6,23383.0,3.0,346,4.870425073206561
40,95900,1,9301,2,4,2,6,95900.0,346.0,1,4.328956509331141
17,12965,1,11903,1,2,4,6,12965.0,277.0,543,6.290855305776511
43,21052,1,7695,1,4,2,6,21052.0,352.0,12,4.26829215410315
92,21080,1,5425,1,4,2,6,21080.0,543.0,218,4.770650208070064
77,21763,1,7423,1,4,2,6,21763.0,434.0,13,3.8149206613355893
109,20410,1,5688,1,4,2,6,20410.0,340.0,365,3.9054315893640137
89,21456,1,12925,1,4,2,6,21456.0,346.0,218,5.180592083322197
27,11574,1,10757,1,1,4,6,11574.0,278.0,353,8.066644171230395
47,96524,1,12493,2,4,2,6,96524.0,347.0,113,7.566684002828885
60,14120,1,10584,1,1,4,6,14120.0,339.0,274,1.0603034250993086
59,12580,1,15760,1,3,4,6,12580.0,279.0,50,4.667154336590391
44,17788,1,11320,1,2,4,6,17788.0,296.0,12,7.530552417873839
75,12386,1,15471,1,1,4,6,12386.0,2.0,429,6.708273313071303
74,19851,1,15299,1,1,4,6,19851.0,301.0,429,7.651750298098959
67,96681,1,10949,2,4,2,6,96681.0,331.0,426,5.5484147417611664
109,20635,1,7439,1,4,2,6,20635.0,296.0,365,3.9054315893640137
69,23955,1,11037,1,4,2,6,23955.0,198.0,426,7.02109117048146
21,15970,1,12492,1,2,4,6,15970.0,301.0,412,7.400353243493386
70,17239,1,6733,1,1,4,6,17239.0,341.0,426,5.064801593486904
70,20738,1,8570,1,4,2,6,20738.0,205.0,426,5.064801593486904
47,23329,1,13660,1,4,2,6,23329.0,328.0,113,7.566684002828885
79,96184,1,14490,2,4,2,6,96184.0,16.0,218,3.391442270157094
44,97118,1,10734,2,4,2,6,97118.0,277.0,12,7.530552417873839
21,74586,1,13917,1,1,2,6,74586.0,375.0,412,7.400353243493386
73,15626,1,13961,1,1,4,6,15626.0,257.0,426,6.280002970909728
105,23470,1,9611,1,4,2,6,23470.0,378.0,2,3.7281832101657497
22,96072,1,6722,2,4,2,6,96072.0,198.0,349,3.8149206613355893
88,97406,1,5924,2,4,2,6,97406.0,15.0,218,7.410044831884757
72,12744,1,13488,1,1,4,6,12744.0,339.0,426,6.11870200287075
46,17864,1,16468,1,1,4,6,17864.0,412.0,3,5.16058011541745
0,10632,1,14101,1,3,2,6,10632.0,360.0,130,6.242501232113177
43,97899,1,7543,2,4,2,6,97899.0,292.0,12,4.26829215410315
34,19313,1,12829,1,2,4,6,19313.0,14.0,281,5.631246418657413
39,76735,1,16791,1,2,2,6,76735.0,543.0,202,4.152815057614677
22,17843,1,11733,1,3,4,6,17843.0,204.0,349,3.8149206613355893
14,10437,1,12160,1,2,2,6,10437.0,235.0,13,4.0998928274157125
84,96345,1,4382,2,4,2,6,96345.0,16.0,218,5.3631667620559895
48,15595,1,10955,1,3,4,6,15595.0,275.0,244,4.075524871557769
34,24802,1,4541,1,4,2,6,24802.0,8.0,281,5.631246418657413
37,15930,1,13643,1,1,4,6,15930.0,19.0,327,5.604653655761101
29,10935,1,12979,1,1,4,6,10935.0,360.0,25,6.955421741543925
70,11341,1,7293,1,3,4,6,11341.0,340.0,426,5.064801593486904
75,12733,1,10994,1,3,4,6,12733.0,201.0,429,6.708273313071303
77,76890,1,15888,1,2,2,6,76890.0,290.0,13,3.8149206613355893
24,74664,1,21875,1,2,2,6,74664.0,297.0,344,4.757987305511405
48,14911,1,10277,1,1,4,6,14911.0,380.0,244,4.075524871557769
69,18603,1,16842,1,3,4,6,18603.0,204.0,426,7.02109117048146
48,12922,1,14196,1,1,4,6,12922.0,380.0,244,4.075524871557769
26,18333,1,13463,1,3,4,6,18333.0,1.0,345,7.046061964419048
8,19744,1,17365,1,3,4,6,19744.0,30.0,275,7.293173304189067
75,14390,1,14681,1,1,4,6,14390.0,290.0,429,6.708273313071303
103,12233,1,16208,1,1,4,6,12233.0,80.0,21,4.82262045152952
86,23502,1,7487,1,4,2,6,23502.0,15.0,218,8.635132099409287
107,75829,1,19547,1,2,2,6,75829.0,304.0,244,4.582655565795766
109,16152,1,15534,1,3,4,6,16152.0,339.0,365,3.9054315893640137
46,13399,1,16729,1,3,4,6,13399.0,279.0,3,5.16058011541745
38,97066,1,4733,2,4,2,6,97066.0,17.0,194,3.8149206613355893
74,75477,1,17081,1,3,2,6,75477.0,327.0,429,7.651750298098959
93,96944,1,9908,2,4,2,6,96944.0,352.0,309,6.358786757408574
21,99223,1,7114,2,4,2,6,99223.0,7.0,412,7.400353243493386
48,12344,1,12666,1,2,4,6,12344.0,379.0,244,4.075524871557769
28,98004,1,6304,2,4,2,6,98004.0,296.0,349,6.379216513349416
77,18974,1,13021,1,3,4,6,18974.0,331.0,13,3.8149206613355893
29,11865,1,16282,1,2,4,6,11865.0,360.0,25,6.955421741543925
37,74648,1,12616,1,1,2,6,74648.0,354.0,327,5.604653655761101
69,22665,1,6059,1,4,2,6,22665.0,1.0,426,7.02109117048146
75,22600,1,9290,1,4,2,6,22600.0,261.0,429,6.708273313071303
63,24431,1,5635,1,4,2,6,24431.0,204.0,308,4.221921895500725
53,77237,1,20678,1,3,2,6,77237.0,348.0,221,6.954510536533835
37,98623,1,5496,2,4,2,6,98623.0,22.0,327,5.604653655761101
73,15504,1,13688,1,2,4,6,15504.0,337.0,426,6.280002970909728
67,10836,1,15134,1,1,2,6,10836.0,14.0,426,5.5484147417611664
40,25168,1,4130,1,4,2,6,25168.0,328.0,1,4.328956509331141
70,13918,1,13900,1,2,4,6,13918.0,193.0,426,5.064801593486904
11,25090,1,3804,1,4,2,6,25090.0,347.0,6,5.4903811826923965
39,98322,1,11603,2,4,2,6,98322.0,346.0,202,4.152815057614677
67,77089,1,18834,1,2,2,6,77089.0,337.0,426,5.5484147417611664
11,77003,1,16668,1,1,2,6,77003.0,189.0,6,5.4903811826923965
8,16818,1,12727,1,3,4,6,16818.0,304.0,275,7.293173304189067
75,75503,1,17653,1,2,2,6,75503.0,276.0,429,6.708273313071303
24,74815,1,19705,1,2,2,6,74815.0,204.0,344,4.757987305511405
72,76878,1,15347,1,3,2,6,76878.0,278.0,426,6.11870200287075
80,18195,1,15528,1,3,4,6,18195.0,380.0,219,5.925801750169954
91,18557,1,14992,1,3,4,6,18557.0,19.0,218,5.8238207312854575
56,97873,1,4049,2,4,2,6,97873.0,30.0,221,6.97670452304607
6,76089,1,14295,1,2,2,6,76089.0,19.0,284,5.5484147417611664
72,10680,1,14772,1,1,2,6,10680.0,257.0,426,6.11870200287075
88,15605,1,13909,1,1,4,6,15605.0,357.0,218,7.410044831884757
48,19292,1,16333,1,2,4,6,19292.0,349.0,244,4.075524871557769
102,17166,1,15122,1,2,4,6,17166.0,2.0,346,4.870425073206561
26,10757,1,11774,1,2,2,6,10757.0,2.0,345,7.046061964419048
72,16648,1,11600,1,3,4,6,16648.0,190.0,426,6.11870200287075
61,12072,1,15458,1,2,4,6,12072.0,9.0,281,5.758242251998165
44,22897,1,9760,1,4,2,6,22897.0,279.0,12,7.530552417873839
