,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
2107,4580381,45803810,111716,111716,othdiscr,non_mandatory,16.0,16.0,11.0,16.0,WALK,,,,104,,0out_0in
2108,4580362,45803620,111716,111716,eatout,non_mandatory,16.0,16.0,16.0,21.0,WALK,,,,159,,0out_0in
2109,4585014,45850140,111829,111829,othdiscr,non_mandatory,11.0,16.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
2110,4590229,45902290,111956,111956,shopping,non_mandatory,11.0,16.0,12.0,13.0,WALK,,,,113,,0out_0in
2111,4590221,45902210,111956,111956,othdiscr,non_mandatory,4.0,16.0,7.0,11.0,WALK,,,,41,,0out_0in
2112,4591336,45913360,111983,111983,shopping,non_mandatory,11.0,16.0,18.0,20.0,WALK,,,,171,,0out_0in
2113,4591328,45913280,111983,111983,othdiscr,non_mandatory,16.0,16.0,14.0,14.0,WALK,,,,135,,0out_0in
2114,4591309,45913090,111983,111983,eatout,non_mandatory,2.0,16.0,14.0,16.0,WALK,,,,137,,0out_0in
2115,4591705,45917050,111992,111992,shopping,non_mandatory,19.0,16.0,10.0,15.0,TNC_SHARED,,,,90,,0out_0in
2116,4593053,45930530,112025,112025,othmaint,non_mandatory,16.0,16.0,15.0,16.0,WALK,,,,146,,0out_0in
2117,4593050,45930500,112025,112025,othdiscr,non_mandatory,25.0,16.0,10.0,12.0,WALK,,,,87,,0out_0in
2118,4594657,45946570,112064,112064,shopping,non_mandatory,3.0,16.0,16.0,17.0,WALK,,,,155,,0out_0in
2119,4594649,45946490,112064,112064,othdiscr,non_mandatory,21.0,16.0,12.0,14.0,DRIVEALONEFREE,,,,114,,0out_0in
2120,4595313,45953130,112080,112080,shopping,non_mandatory,4.0,16.0,21.0,22.0,DRIVEALONEFREE,,,,185,,0out_0in
2121,4597134,45971340,112125,112125,escort,non_mandatory,25.0,16.0,7.0,7.0,SHARED2FREE,,,,37,,2out_0in
2122,4600061,46000610,112196,112196,othdiscr,non_mandatory,11.0,16.0,20.0,20.0,SHARED3FREE,,,,180,,0out_2in
2123,4606170,46061700,112345,112345,othdiscr,non_mandatory,22.0,17.0,11.0,17.0,WALK,,,,105,,0out_0in
2124,4611590,46115900,112477,112477,shopping,non_mandatory,11.0,17.0,12.0,15.0,WALK_LRF,,,,115,,1out_2in
2125,4611585,46115850,112477,112477,othmaint,non_mandatory,5.0,17.0,9.0,10.0,WALK_LRF,,,,71,,0out_0in
2126,4611582,46115820,112477,112477,othdiscr,non_mandatory,21.0,17.0,18.0,23.0,WALK_LOC,,,,174,,0out_0in
2127,4612118,46121180,112490,112490,othmaint,non_mandatory,11.0,17.0,20.0,22.0,TNC_SINGLE,,,,182,,0out_0in
2128,4612096,46120960,112490,112490,eatout,non_mandatory,16.0,17.0,17.0,17.0,WALK,,,,162,,0out_0in
2129,4612615,46126150,112502,112502,shopping,non_mandatory,13.0,17.0,10.0,11.0,WALK,,,,86,,0out_0in
2130,4612616,46126160,112502,112502,shopping,non_mandatory,17.0,17.0,11.0,13.0,WALK,,,,101,,0out_0in
2131,4614501,46145010,112548,112548,shopping,non_mandatory,16.0,17.0,11.0,14.0,WALK,,,,102,,0out_0in
2132,4615034,46150340,112561,112561,shopping,non_mandatory,16.0,17.0,16.0,16.0,TNC_SINGLE,,,,154,,1out_0in
2133,4615035,46150350,112561,112561,shopping,non_mandatory,16.0,17.0,18.0,19.0,WALK,,,,170,,0out_0in
2134,4615026,46150260,112561,112561,othdiscr,non_mandatory,9.0,17.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
2135,4623029,46230290,112756,112756,shopping,non_mandatory,11.0,19.0,13.0,14.0,WALK_LOC,,,,125,,0out_1in
2136,4623002,46230020,112756,112756,eatout,non_mandatory,18.0,19.0,15.0,19.0,WALK,,,,149,,0out_0in
2137,4623800,46238000,112775,112775,othdiscr,non_mandatory,9.0,19.0,7.0,10.0,TNC_SINGLE,,,,40,,0out_0in
2138,4625752,46257520,112823,112823,escort,non_mandatory,12.0,19.0,15.0,16.0,SHARED2FREE,,,,146,,0out_1in
2139,4625776,46257760,112823,112823,shopping,non_mandatory,2.0,19.0,9.0,13.0,WALK_LOC,,,,74,,0out_0in
2140,4631347,46313470,112959,112959,othmaint,non_mandatory,4.0,20.0,15.0,17.0,WALK_LRF,,,,147,,0out_0in
2141,4635944,46359440,113071,113071,shopping,non_mandatory,16.0,23.0,14.0,14.0,WALK,,,,135,,0out_3in
2142,4635947,46359470,113071,113071,social,non_mandatory,7.0,23.0,19.0,20.0,WALK_LRF,,,,176,,0out_0in
2143,4639552,46395520,113159,113159,shopping,non_mandatory,12.0,25.0,13.0,15.0,WALK_LOC,,,,126,,0out_0in
2144,8704292,87042920,212299,200965,shopping,non_mandatory,2.0,6.0,10.0,11.0,WALK,,,,86,,0out_0in
2145,8704328,87043280,212300,200965,othmaint,non_mandatory,11.0,6.0,9.0,20.0,BIKE,,,,81,,0out_0in
2146,8704306,87043060,212300,200965,eatout,non_mandatory,5.0,6.0,20.0,21.0,WALK,,,,181,,0out_0in
2147,8720159,87201590,212686,201158,shopping,non_mandatory,11.0,8.0,19.0,19.0,WALK_LOC,,,,175,,1out_0in
2148,8723677,87236770,212772,201201,othdiscr,non_mandatory,3.0,9.0,8.0,17.0,WALK_LRF,,,,63,,0out_1in
2149,8725440,87254400,212815,201223,othdiscr,non_mandatory,10.0,10.0,7.0,11.0,BIKE,,,,41,,0out_0in
2150,8725489,87254890,212816,201223,shopping,non_mandatory,18.0,10.0,15.0,16.0,DRIVEALONEFREE,,,,146,,0out_0in
2151,8725484,87254840,212816,201223,othmaint,non_mandatory,12.0,10.0,14.0,15.0,WALK,,,,136,,0out_0in
2152,8734132,87341320,213027,201329,othdiscr,non_mandatory,9.0,13.0,9.0,17.0,WALK_LRF,,,,78,,0out_0in
2153,8734157,87341570,213028,201329,escort,non_mandatory,24.0,13.0,15.0,20.0,WALK,,,,150,,0out_0in
2154,8737423,87374230,213107,201369,social,non_mandatory,20.0,21.0,11.0,13.0,WALK,,,,101,,0out_0in
2155,8737461,87374610,213108,201369,shopping,non_mandatory,18.0,21.0,8.0,10.0,WALK,,,,56,,0out_0in
2156,8737502,87375020,213109,201370,shopping,non_mandatory,16.0,21.0,15.0,22.0,WALK,,,,152,,1out_0in
2157,8737505,87375050,213109,201370,social,non_mandatory,21.0,21.0,11.0,11.0,WALK,,,,99,,0out_0in
2158,8738358,87383580,213130,201380,othmaint,non_mandatory,17.0,25.0,12.0,17.0,WALK_LRF,,,,117,,0out_0in
2159,10824602,108246020,264014,226822,othmaint,non_mandatory,4.0,9.0,9.0,18.0,WALK_LRF,,,,79,,0out_0in
2160,10825509,108255090,264036,226833,shopping,non_mandatory,11.0,9.0,14.0,17.0,WALK,,,,138,,0out_0in
2161,10825504,108255040,264036,226833,othmaint,non_mandatory,9.0,9.0,8.0,9.0,WALK,,,,55,,0out_0in
2162,10828453,108284530,264108,226869,othdiscr,non_mandatory,19.0,9.0,10.0,11.0,WALK,,,,86,,0out_0in
2163,10829273,108292730,264128,226879,othdiscr,non_mandatory,19.0,10.0,13.0,20.0,WALK,,,,131,,0out_0in
2164,10830257,108302570,264152,226891,othdiscr,non_mandatory,8.0,10.0,18.0,19.0,WALK,,,,170,,0out_0in
2165,10834013,108340130,264244,226937,escort,non_mandatory,10.0,10.0,16.0,17.0,WALK,,,,155,,0out_0in
2166,10834010,108340100,264244,226937,eatout,non_mandatory,8.0,10.0,12.0,14.0,WALK,,,,114,,0out_0in
2167,10835016,108350160,264268,226949,othmaint,non_mandatory,7.0,10.0,13.0,16.0,WALK_LOC,,,,127,,0out_0in
2168,10839507,108395070,264378,227004,escort,non_mandatory,9.0,10.0,11.0,12.0,WALK,,,,100,,0out_0in
2169,10839531,108395310,264378,227004,shopping,non_mandatory,11.0,10.0,17.0,18.0,WALK,,,,163,,0out_0in
2170,10844984,108449840,264511,227071,shopping,non_mandatory,4.0,10.0,12.0,15.0,WALK_LRF,,,,115,,0out_0in
2171,10844979,108449790,264511,227071,othmaint,non_mandatory,1.0,10.0,9.0,10.0,WALK_HVY,,,,71,,0out_0in
2172,10845020,108450200,264512,227071,othmaint,non_mandatory,20.0,10.0,11.0,12.0,WALK_LOC,,,,100,,0out_0in
2173,10853184,108531840,264711,227171,shopping,non_mandatory,16.0,16.0,12.0,13.0,WALK,,,,113,,0out_0in
2174,10858309,108583090,264836,227233,shopping,non_mandatory,13.0,16.0,8.0,10.0,WALK,,,,56,,0out_1in
2175,10860236,108602360,264883,227257,shopping,non_mandatory,19.0,19.0,7.0,12.0,WALK,,,,42,,0out_0in
2176,10860272,108602720,264884,227257,othmaint,non_mandatory,7.0,19.0,11.0,15.0,WALK,,,,103,,0out_0in
2177,10861483,108614830,264914,227272,escort,non_mandatory,17.0,23.0,12.0,12.0,SHARED2FREE,,,,112,,1out_1in
2178,10861499,108614990,264914,227272,othdiscr,non_mandatory,14.0,23.0,17.0,19.0,WALK_LRF,,,,164,,0out_2in
2179,10863139,108631390,264954,227292,othdiscr,non_mandatory,6.0,25.0,16.0,19.0,WALK,,,,157,,0out_0in
2180,10863140,108631400,264954,227292,othdiscr,non_mandatory,13.0,25.0,19.0,20.0,WALK,,,,176,,0out_0in
2181,10863470,108634700,264962,227296,othmaint,non_mandatory,1.0,25.0,14.0,19.0,WALK,,,,140,,0out_0in
2182,10863478,108634780,264962,227296,social,non_mandatory,9.0,25.0,7.0,10.0,WALK_LOC,,,,40,,1out_0in
2183,13243848,132438480,323020,256325,othmaint,non_mandatory,6.0,8.0,18.0,21.0,WALK,,,,172,,0out_0in
2184,13245813,132458130,323068,256349,othdiscr,non_mandatory,3.0,9.0,8.0,12.0,WALK_LRF,,,,58,,0out_0in
2185,13245814,132458140,323068,256349,othdiscr,non_mandatory,15.0,9.0,12.0,13.0,WALK_HVY,,,,113,,0out_0in
2186,13253729,132537290,323261,256446,othmaint,non_mandatory,7.0,10.0,12.0,15.0,BIKE,,,,115,,0out_0in
2187,13257583,132575830,323355,256493,othmaint,non_mandatory,13.0,10.0,7.0,7.0,WALK_LRF,,,,37,,0out_0in
2188,13258039,132580390,323366,256498,shopping,non_mandatory,21.0,10.0,18.0,18.0,WALK,,,,169,,0out_0in
2189,13264968,132649680,323535,256583,shopping,non_mandatory,12.0,10.0,18.0,19.0,WALK,,,,170,,0out_0in
2190,13264969,132649690,323535,256583,shopping,non_mandatory,5.0,10.0,19.0,20.0,WALK_LOC,,,,176,,0out_0in
2191,13264963,132649630,323535,256583,othmaint,non_mandatory,5.0,10.0,16.0,16.0,BIKE,,,,154,,0out_0in
2192,13264960,132649600,323535,256583,othdiscr,non_mandatory,9.0,10.0,16.0,18.0,WALK_LOC,,,,156,,0out_0in
2193,13274926,132749260,323778,256704,othmaint,non_mandatory,7.0,16.0,7.0,8.0,WALK,,,,38,,0out_0in
2194,13275177,132751770,323784,256707,shopping,non_mandatory,16.0,16.0,10.0,10.0,WALK,,,,85,,0out_0in
2195,13279146,132791460,323881,256756,othdiscr,non_mandatory,16.0,16.0,19.0,20.0,WALK,,,,176,,0out_0in
2196,13279578,132795780,323892,256761,eatout,non_mandatory,16.0,16.0,9.0,18.0,WALK,,,,79,,0out_0in
2197,13285993,132859930,324048,256839,othdiscr,non_mandatory,22.0,16.0,8.0,15.0,WALK_LOC,,,,61,,0out_0in
2198,13286083,132860830,324050,256840,shopping,non_mandatory,2.0,16.0,16.0,17.0,BIKE,,,,155,,0out_0in
2199,13286075,132860750,324050,256840,othdiscr,non_mandatory,23.0,16.0,17.0,21.0,WALK,,,,166,,0out_0in
2200,13289806,132898060,324141,256886,othdiscr,non_mandatory,16.0,16.0,18.0,19.0,WALK,,,,170,,0out_0in
2201,13289888,132898880,324143,256887,othdiscr,non_mandatory,25.0,16.0,8.0,15.0,WALK,,,,61,,0out_0in
2202,13290470,132904700,324157,256894,shopping,non_mandatory,16.0,16.0,11.0,11.0,WALK,,,,99,,0out_0in
2203,13293865,132938650,324240,256935,othdiscr,non_mandatory,12.0,16.0,16.0,19.0,WALK,,,,157,,0out_0in
2204,13295554,132955540,324281,256956,shopping,non_mandatory,5.0,16.0,15.0,19.0,WALK,,,,149,,0out_0in
2205,13295549,132955490,324281,256956,othmaint,non_mandatory,16.0,16.0,19.0,22.0,WALK,,,,178,,0out_0in
2206,13295587,132955870,324282,256956,othdiscr,non_mandatory,8.0,16.0,20.0,20.0,WALK_LOC,,,,180,,0out_0in
2207,13298744,132987440,324359,256995,othdiscr,non_mandatory,1.0,16.0,14.0,15.0,WALK,,,,136,,0out_0in
2208,13313299,133132990,324714,257172,othdiscr,non_mandatory,9.0,16.0,18.0,20.0,BIKE,,,,171,,0out_0in
2209,13313627,133136270,324722,257176,othdiscr,non_mandatory,7.0,16.0,21.0,22.0,WALK,,,,185,,0out_0in
2210,13316866,133168660,324801,257216,othdiscr,non_mandatory,7.0,16.0,17.0,23.0,WALK_LOC,,,,168,,1out_0in
2211,13317790,133177900,324824,257227,eatout,non_mandatory,4.0,16.0,16.0,19.0,WALK,,,,157,,0out_0in
2212,13321297,133212970,324909,257270,othmaint,non_mandatory,7.0,16.0,16.0,19.0,TNC_SINGLE,,,,157,,0out_2in
2213,13327944,133279440,325071,257351,shopping,non_mandatory,16.0,16.0,14.0,16.0,WALK,,,,137,,0out_0in
2214,13340731,133407310,325383,257507,othmaint,non_mandatory,22.0,16.0,7.0,15.0,WALK,,,,45,,0out_0in
2215,13340732,133407320,325383,257507,othmaint,non_mandatory,11.0,16.0,18.0,19.0,WALK,,,,170,,0out_0in
2216,13342745,133427450,325432,257531,shopping,non_mandatory,14.0,16.0,12.0,13.0,TAXI,,,,113,,0out_0in
2217,13345082,133450820,325489,257560,shopping,non_mandatory,16.0,16.0,15.0,15.0,WALK,,,,145,,1out_0in
2218,13345085,133450850,325489,257560,social,non_mandatory,9.0,16.0,14.0,14.0,SHARED2FREE,,,,135,,0out_0in
2219,13345118,133451180,325490,257560,othmaint,non_mandatory,9.0,16.0,12.0,15.0,WALK_LRF,,,,115,,1out_0in
2220,13350661,133506610,325625,257628,social,non_mandatory,3.0,16.0,7.0,22.0,WALK_LOC,,,,52,,0out_1in
2221,13368411,133684110,326058,257844,shopping,non_mandatory,16.0,21.0,17.0,18.0,WALK,,,,163,,0out_0in
2222,15800832,158008320,385386,287508,eatout,non_mandatory,5.0,6.0,10.0,20.0,WALK,,,,95,,0out_0in
2223,15806312,158063120,385519,287575,shopping,non_mandatory,16.0,8.0,14.0,14.0,TAXI,,,,135,,0out_0in
2224,15806886,158068860,385533,287582,shopping,non_mandatory,11.0,8.0,11.0,12.0,WALK_LOC,,,,100,,0out_0in
2225,15808444,158084440,385571,287601,shopping,non_mandatory,11.0,8.0,18.0,21.0,TNC_SINGLE,,,,172,,0out_0in
2226,15809997,158099970,385609,287620,othmaint,non_mandatory,9.0,8.0,14.0,15.0,WALK_LOC,,,,136,,1out_1in
2227,15810035,158100350,385610,287620,othdiscr,non_mandatory,17.0,8.0,8.0,15.0,WALK_LRF,,,,61,,1out_0in
2228,15813665,158136650,385699,287665,eatout,non_mandatory,11.0,8.0,16.0,19.0,SHARED2FREE,,,,157,,0out_0in
2229,15818853,158188530,385825,287728,othmaint,non_mandatory,8.0,8.0,12.0,15.0,WALK,,,,115,,0out_0in
2230,15826320,158263200,386007,287819,shopping,non_mandatory,16.0,9.0,13.0,14.0,WALK_LRF,,,,125,,0out_1in
2231,15826293,158262930,386007,287819,eatout,non_mandatory,8.0,9.0,7.0,12.0,WALK,,,,42,,0out_0in
2232,15826334,158263340,386008,287819,eatout,non_mandatory,16.0,9.0,17.0,21.0,WALK_LRF,,,,166,,0out_0in
2233,15828529,158285290,386061,287846,othmaint,non_mandatory,24.0,9.0,8.0,16.0,WALK,,,,62,,0out_0in
2234,15829928,158299280,386095,287863,shopping,non_mandatory,11.0,9.0,6.0,13.0,TAXI,,,,26,,0out_0in
2235,15829969,158299690,386096,287863,shopping,non_mandatory,16.0,9.0,9.0,11.0,WALK,,,,72,,0out_0in
2236,15831071,158310710,386123,287877,othmaint,non_mandatory,7.0,10.0,16.0,19.0,TNC_SINGLE,,,,157,,0out_1in
2237,15832380,158323800,386155,287893,othdiscr,non_mandatory,14.0,10.0,8.0,12.0,WALK,,,,58,,0out_0in
2238,15837718,158377180,386285,287958,shopping,non_mandatory,5.0,11.0,16.0,16.0,WALK,,,,154,,0out_0in
2239,17121428,171214280,417595,303613,shopping,non_mandatory,4.0,2.0,10.0,10.0,WALK,,,,85,,0out_0in
2240,17121423,171214230,417595,303613,othmaint,non_mandatory,5.0,2.0,20.0,21.0,DRIVEALONEFREE,,,,181,,0out_1in
2241,17126676,171266760,417723,303677,shopping,non_mandatory,5.0,7.0,14.0,16.0,BIKE,,,,137,,0out_0in
2242,17126677,171266770,417723,303677,shopping,non_mandatory,2.0,7.0,18.0,20.0,WALK,,,,171,,0out_0in
2243,17126679,171266790,417723,303677,social,non_mandatory,2.0,7.0,20.0,23.0,WALK,,,,183,,0out_0in
2244,17127332,171273320,417739,303685,shopping,non_mandatory,5.0,7.0,17.0,19.0,WALK,,,,164,,0out_0in
2245,17127346,171273460,417740,303685,eatout,non_mandatory,6.0,7.0,8.0,15.0,WALK,,,,61,,0out_0in
2246,17136352,171363520,417959,303795,shopping,non_mandatory,4.0,9.0,11.0,17.0,WALK,,,,105,,0out_0in
2247,17136347,171363470,417959,303795,othmaint,non_mandatory,19.0,9.0,10.0,10.0,TNC_SINGLE,,,,85,,0out_0in
2248,17137336,171373360,417983,303807,shopping,non_mandatory,25.0,9.0,16.0,18.0,WALK,,,,156,,0out_0in
2249,17137328,171373280,417983,303807,othdiscr,non_mandatory,9.0,9.0,11.0,16.0,WALK,,,,104,,0out_0in
2250,17141633,171416330,418088,303859,othdiscr,non_mandatory,13.0,9.0,16.0,17.0,WALK_LRF,,,,155,,0out_0in
2251,17153277,171532770,418372,304001,othdiscr,non_mandatory,3.0,10.0,8.0,19.0,WALK,,,,65,,0out_0in
2252,17153977,171539770,418389,304010,othmaint,non_mandatory,9.0,10.0,8.0,10.0,WALK_LOC,,,,56,,0out_0in
2253,17154026,171540260,418390,304010,social,non_mandatory,13.0,10.0,16.0,21.0,WALK_LRF,,,,159,,0out_0in
2254,17156090,171560900,418441,304036,escort,non_mandatory,7.0,10.0,7.0,7.0,SHARED2FREE,,,,37,,0out_0in
2255,17156109,171561090,418441,304036,othmaint,non_mandatory,11.0,10.0,18.0,20.0,WALK_LOC,,,,171,,0out_0in
2256,17160272,171602720,418543,304087,escort,non_mandatory,7.0,10.0,15.0,16.0,WALK,,,,146,,0out_0in
2257,17160296,171602960,418543,304087,shopping,non_mandatory,19.0,10.0,16.0,16.0,WALK_LOC,,,,154,,0out_0in
2258,17160291,171602910,418543,304087,othmaint,non_mandatory,7.0,10.0,17.0,18.0,BIKE,,,,163,,0out_0in
2259,17163284,171632840,418616,304123,othmaint,non_mandatory,5.0,11.0,12.0,14.0,WALK_LOC,,,,114,,0out_0in
2260,17165968,171659680,418682,304156,eatout,non_mandatory,13.0,11.0,8.0,15.0,WALK,,,,61,,1out_0in
2261,17172760,171727600,418847,304239,shopping,non_mandatory,16.0,16.0,15.0,17.0,WALK,,,,147,,0out_0in
2262,17172755,171727550,418847,304239,othmaint,non_mandatory,12.0,16.0,12.0,13.0,WALK_LOC,,,,113,,0out_0in
2263,17172752,171727520,418847,304239,othdiscr,non_mandatory,16.0,16.0,9.0,10.0,WALK,,,,71,,0out_0in
2264,17172733,171727330,418847,304239,eatout,non_mandatory,16.0,16.0,12.0,12.0,WALK,,,,112,,0out_0in
2265,17175748,171757480,418920,304275,othmaint,non_mandatory,16.0,17.0,12.0,22.0,TNC_SHARED,,,,122,,0out_0in
2266,17175745,171757450,418920,304275,othdiscr,non_mandatory,10.0,17.0,7.0,12.0,SHARED3FREE,,,,42,,0out_1in
2267,17178664,171786640,418991,304311,shopping,non_mandatory,11.0,19.0,13.0,13.0,WALK,,,,124,,0out_0in
2268,17178659,171786590,418991,304311,othmaint,non_mandatory,5.0,19.0,15.0,18.0,WALK_LOC,,,,148,,0out_1in
2269,19284624,192846240,470356,328721,othmaint,non_mandatory,16.0,6.0,15.0,22.0,WALK_LOC,,,,152,,0out_0in
2270,19284670,192846700,470357,328721,shopping,non_mandatory,18.0,6.0,15.0,15.0,WALK_LOC,,,,145,,0out_0in
2271,19284662,192846620,470357,328721,othdiscr,non_mandatory,13.0,6.0,11.0,15.0,WALK_LOC,,,,103,,0out_0in
2272,22728998,227289980,554365,356724,shopping,non_mandatory,16.0,6.0,10.0,16.0,WALK_LOC,,,,91,,1out_1in
2273,22729031,227290310,554366,356724,othdiscr,non_mandatory,12.0,6.0,10.0,13.0,WALK,,,,88,,0out_0in
2274,22729056,227290560,554367,356724,escort,non_mandatory,9.0,6.0,12.0,12.0,WALK,,,,112,,0out_0in
2275,22739661,227396610,554625,356810,social,non_mandatory,2.0,9.0,8.0,18.0,WALK,,,,64,,0out_0in
2276,22740929,227409290,554656,356821,shopping,non_mandatory,5.0,17.0,13.0,19.0,WALK,,,,130,,0out_0in
2277,24379699,243796990,594626,370144,shopping,non_mandatory,16.0,7.0,9.0,12.0,WALK,,,,73,,0out_0in
2278,24379672,243796720,594626,370144,eatout,non_mandatory,10.0,7.0,15.0,17.0,WALK,,,,147,,0out_0in
2279,24384245,243842450,594737,370181,othmaint,non_mandatory,7.0,9.0,17.0,19.0,WALK_LOC,,,,164,,0out_0in
2280,24394148,243941480,594979,370262,escort,non_mandatory,3.0,10.0,8.0,9.0,WALK,,,,55,,0out_0in
2281,24394149,243941490,594979,370262,escort,non_mandatory,4.0,10.0,11.0,11.0,SHARED2FREE,,,,99,,0out_0in
2282,24394150,243941500,594979,370262,escort,non_mandatory,5.0,10.0,11.0,12.0,WALK,,,,100,,0out_0in
2283,24394172,243941720,594979,370262,shopping,non_mandatory,10.0,10.0,13.0,13.0,WALK,,,,124,,1out_0in
2284,24394213,243942130,594980,370262,shopping,non_mandatory,13.0,10.0,13.0,13.0,WALK,,,,124,,0out_1in
2285,24410403,244104030,595375,370394,othmaint,non_mandatory,9.0,10.0,12.0,15.0,BIKE,,,,115,,0out_0in
2286,24410422,244104220,595376,370394,eatout,non_mandatory,10.0,10.0,16.0,18.0,WALK,,,,156,,0out_0in
2287,24410482,244104820,595377,370394,othdiscr,non_mandatory,16.0,10.0,6.0,17.0,WALK,,,,30,,0out_0in
2288,24418887,244188870,595582,370463,othdiscr,non_mandatory,14.0,16.0,9.0,15.0,WALK,,,,76,,0out_0in
2289,24425062,244250620,595733,370513,escort,non_mandatory,11.0,22.0,10.0,14.0,WALK,,,,89,,0out_0in
2290,24425059,244250590,595733,370513,eatout,non_mandatory,12.0,22.0,18.0,20.0,WALK_LRF,,,,171,,0out_0in
2291,24425633,244256330,595747,370518,eatout,non_mandatory,2.0,24.0,7.0,15.0,WALK,,,,45,,0out_0in
2292,24425701,244257010,595748,370518,shopping,non_mandatory,4.0,24.0,10.0,15.0,WALK,,,,90,,1out_0in
2293,24425742,244257420,595749,370518,shopping,non_mandatory,11.0,24.0,10.0,11.0,SHARED2FREE,,,,86,,0out_0in
2294,26415959,264159590,644291,386699,othmaint,non_mandatory,2.0,7.0,19.0,23.0,TNC_SINGLE,,,,179,,0out_0in
2295,26422073,264220730,644440,386749,shopping,non_mandatory,17.0,9.0,16.0,16.0,SHARED3FREE,,,,154,,0out_0in
2296,26422147,264221470,644442,386749,othdiscr,non_mandatory,9.0,9.0,15.0,16.0,WALK,,,,146,,0out_0in
2297,26423525,264235250,644476,386761,escort,non_mandatory,11.0,16.0,5.0,6.0,TNC_SINGLE,,,,1,,0out_0in
2298,26423544,264235440,644476,386761,othmaint,non_mandatory,13.0,16.0,18.0,19.0,WALK,,,,170,,0out_0in
2299,26423541,264235410,644476,386761,othdiscr,non_mandatory,16.0,16.0,18.0,18.0,WALK,,,,169,,0out_0in
2300,26423590,264235900,644477,386761,shopping,non_mandatory,16.0,16.0,14.0,14.0,DRIVEALONEFREE,,,,135,,0out_0in
2301,26425878,264258780,644533,386780,othdiscr,non_mandatory,8.0,19.0,18.0,21.0,WALK,,,,172,,0out_0in
2302,26425922,264259220,644534,386780,othmaint,non_mandatory,15.0,19.0,15.0,19.0,TNC_SHARED,,,,149,,0out_0in
2303,26426132,264261320,644539,386782,shopping,non_mandatory,13.0,19.0,9.0,13.0,TNC_SINGLE,,,,74,,1out_0in
2304,26430929,264309290,644656,386821,shopping,non_mandatory,2.0,25.0,10.0,11.0,WALK,,,,86,,0out_0in
2305,26430921,264309210,644656,386821,othdiscr,non_mandatory,15.0,25.0,11.0,15.0,WALK,,,,103,,0out_0in
2306,26431006,264310060,644658,386821,othmaint,non_mandatory,12.0,25.0,10.0,14.0,BIKE,,,,89,,0out_0in
2307,34691363,346913630,846130,431923,shopping,non_mandatory,13.0,6.0,17.0,17.0,WALK_LOC,,,,162,,1out_0in
2308,34691366,346913660,846130,431923,social,non_mandatory,2.0,6.0,17.0,18.0,TNC_SINGLE,,,,163,,0out_0in
2309,34692241,346922410,846152,431929,escort,non_mandatory,23.0,8.0,7.0,7.0,TNC_SINGLE,,,,37,,0out_0in
2310,34692260,346922600,846152,431929,othmaint,non_mandatory,7.0,8.0,8.0,15.0,WALK_LOC,,,,61,,0out_0in
2311,34692306,346923060,846153,431929,shopping,non_mandatory,21.0,8.0,18.0,20.0,DRIVEALONEFREE,,,,171,,0out_0in
2312,34692380,346923800,846155,431929,othdiscr,non_mandatory,5.0,8.0,20.0,22.0,SHARED2FREE,,,,182,,0out_0in
2313,34692421,346924210,846156,431929,othdiscr,non_mandatory,17.0,8.0,7.0,19.0,WALK_LRF,,,,49,,0out_0in
2314,34696890,346968900,846265,431952,othdiscr,non_mandatory,22.0,8.0,15.0,19.0,WALK_HVY,,,,149,,0out_0in
2315,34696939,346969390,846266,431952,shopping,non_mandatory,16.0,8.0,15.0,16.0,WALK_LOC,,,,146,,0out_0in
2316,34711289,347112890,846616,432022,shopping,non_mandatory,23.0,9.0,9.0,13.0,WALK_LRF,,,,74,,0out_0in
2317,34718809,347188090,846800,432059,escort,non_mandatory,7.0,19.0,7.0,8.0,WALK,,,,38,,0out_0in
2318,34718948,347189480,846803,432059,othdiscr,non_mandatory,12.0,19.0,11.0,14.0,WALK,,,,102,,0out_0in
2319,34719178,347191780,846809,432061,escort,non_mandatory,24.0,19.0,8.0,8.0,SHARED2FREE,,,,54,,0out_0in
2320,34719216,347192160,846810,432061,eatout,non_mandatory,11.0,19.0,9.0,15.0,WALK,,,,76,,0out_0in
2321,34719284,347192840,846811,432061,shopping,non_mandatory,16.0,19.0,17.0,20.0,BIKE,,,,165,,0out_0in
2322,34719328,347193280,846812,432061,social,non_mandatory,5.0,19.0,11.0,21.0,WALK,,,,109,,0out_0in
2323,39570240,395702400,965127,456554,shopping,non_mandatory,14.0,9.0,10.0,20.0,WALK_LRF,,,,95,,0out_2in
2324,39570235,395702350,965127,456554,othmaint,non_mandatory,12.0,9.0,10.0,10.0,WALK_LRF,,,,85,,1out_0in
2325,39579342,395793420,965349,456604,shopping,non_mandatory,21.0,9.0,17.0,17.0,WALK_LOC,,,,162,,0out_0in
2326,39579419,395794190,965351,456604,othmaint,non_mandatory,19.0,9.0,18.0,20.0,BIKE,,,,171,,0out_0in
2327,39582393,395823930,965424,456621,escort,non_mandatory,9.0,9.0,7.0,7.0,WALK,,,,37,,0out_0in
2328,39582394,395823940,965424,456621,escort,non_mandatory,11.0,9.0,17.0,17.0,SHARED2FREE,,,,162,,1out_1in
